converted from bop software 

        16000 atoms
            3 atom types
-32.500000 32.500000 xlo xhi
-32.500000 32.500000 ylo yhi
-32.500000 32.500000 zlo zhi

Atoms

111 2 -32.50000000 -26.00000000 16.25000000
112 2 -30.87500000 -24.37500000 17.87500000
113 1 -32.50000000 -26.00000000 19.50000000
114 2 -30.87500000 -24.37500000 21.12500000
115 3 -32.50000000 -26.00000000 22.75000000
116 1 -30.87500000 -24.37500000 24.37500000
117 1 -32.50000000 -26.00000000 26.00000000
118 1 -30.87500000 -24.37500000 27.62500000
119 1 -32.50000000 -26.00000000 29.25000000
120 2 -30.87500000 -24.37500000 30.87500000
121 2 -32.50000000 -22.75000000 -32.50000000
122 1 -30.87500000 -21.12500000 -30.87500000
123 1 -32.50000000 -22.75000000 -29.25000000
124 1 -30.87500000 -21.12500000 -27.62500000
125 2 -32.50000000 -22.75000000 -26.00000000
126 1 -30.87500000 -21.12500000 -24.37500000
127 2 -32.50000000 -22.75000000 -22.75000000
128 1 -30.87500000 -21.12500000 -21.12500000
129 2 -32.50000000 -22.75000000 -19.50000000
130 2 -30.87500000 -21.12500000 -17.87500000
131 1 -32.50000000 -22.75000000 -16.25000000
132 2 -30.87500000 -21.12500000 -14.62500000
133 2 -32.50000000 -22.75000000 -13.00000000
134 3 -30.87500000 -21.12500000 -11.37500000
135 1 -32.50000000 -22.75000000 -9.75000000
136 2 -30.87500000 -21.12500000 -8.12500000
137 1 -32.50000000 -22.75000000 -6.50000000
138 2 -30.87500000 -21.12500000 -4.87500000
139 2 -32.50000000 -22.75000000 -3.25000000
140 2 -30.87500000 -21.12500000 -1.62500000
141 2 -32.50000000 -22.75000000 0.00000000
142 2 -30.87500000 -21.12500000 1.62500000
143 1 -32.50000000 -22.75000000 3.25000000
144 1 -30.87500000 -21.12500000 4.87500000
145 2 -32.50000000 -22.75000000 6.50000000
146 1 -30.87500000 -21.12500000 8.12500000
147 1 -32.50000000 -22.75000000 9.75000000
148 1 -30.87500000 -21.12500000 11.37500000
149 2 -32.50000000 -22.75000000 13.00000000
150 2 -30.87500000 -21.12500000 14.62500000
151 1 -32.50000000 -22.75000000 16.25000000
152 2 -30.87500000 -21.12500000 17.87500000
153 2 -32.50000000 -22.75000000 19.50000000
154 1 -30.87500000 -21.12500000 21.12500000
155 2 -32.50000000 -22.75000000 22.75000000
156 2 -30.87500000 -21.12500000 24.37500000
157 1 -32.50000000 -22.75000000 26.00000000
158 2 -30.87500000 -21.12500000 27.62500000
159 3 -32.50000000 -22.75000000 29.25000000
160 1 -30.87500000 -21.12500000 30.87500000
161 2 -32.50000000 -19.50000000 -32.50000000
162 2 -30.87500000 -17.87500000 -30.87500000
163 1 -32.50000000 -19.50000000 -29.25000000
164 3 -30.87500000 -17.87500000 -27.62500000
165 2 -32.50000000 -19.50000000 -26.00000000
166 2 -30.87500000 -17.87500000 -24.37500000
167 1 -32.50000000 -19.50000000 -22.75000000
168 2 -30.87500000 -17.87500000 -21.12500000
169 2 -32.50000000 -19.50000000 -19.50000000
170 1 -30.87500000 -17.87500000 -17.87500000
171 1 -32.50000000 -19.50000000 -16.25000000
172 2 -30.87500000 -17.87500000 -14.62500000
173 2 -32.50000000 -19.50000000 -13.00000000
174 1 -30.87500000 -17.87500000 -11.37500000
175 2 -32.50000000 -19.50000000 -9.75000000
176 2 -30.87500000 -17.87500000 -8.12500000
177 1 -32.50000000 -19.50000000 -6.50000000
178 1 -30.87500000 -17.87500000 -4.87500000
179 2 -32.50000000 -19.50000000 -3.25000000
180 2 -30.87500000 -17.87500000 -1.62500000
